,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 24-10,Andy Murray,12.0,5.0,8348300.0,3514340.0,,5.25,Andy Murray,99.0,6.0,2.0,111.0,37.0,111.0,71.0,48.0,40.0,14.0,15.0,,190.0,151.0,213.0,2.0,198.0,65.0,40.0,5.25,1.17,F,6-1 7-5 7-6(3),Hard,Novak Djokovic,7.0,3.0,8348300.0,3514339.0,,1.17,Novak Djokovic,123.0,12.0,5.0,111.0,49.0,111.0,73.0,54.0,38.0,20.0,17.0,,185.0,153.0,199.0,1.0,246.0,41.0,31.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
1,H2H 23-22,Roger Federer,5.0,1.0,8348298.0,3513544.0,,3.15,Roger Federer,82.0,4.0,1.0,,,100.0,57.0,35.0,43.0,21.0,16.0,,187.0,159.0,207.0,2.0,164.0,1.0,5.0,3.15,1.36,SF,6-1 6-2 3-6 6-3,Hard,Novak Djokovic,10.0,1.0,8348298.0,3513543.0,,1.36,Novak Djokovic,115.0,9.0,5.0,,,97.0,65.0,50.0,32.0,21.0,17.0,,188.0,154.0,201.0,1.0,230.0,1.0,10.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
2,H2H 8-3,Milos Raonic,23.0,8.0,8348299.0,3513901.0,,3.25,Milos Raonic,149.0,6.0,1.0,146.0,36.0,172.0,115.0,88.0,57.0,25.0,27.0,,204.0,174.0,233.0,1.0,298.0,78.0,72.0,3.25,1.36,SF,4-6 7-5 6-7(4) 6-4 6-2,Hard,Andy Murray,9.0,2.0,8348299.0,3513902.0,,1.36,Andy Murray,169.0,16.0,4.0,172.0,59.0,146.0,99.0,78.0,47.0,32.0,26.0,,187.0,144.0,211.0,2.0,338.0,28.0,38.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
3,H2H 10-2,Kei Nishikori,9.0,4.0,8348294.0,3512902.0,,6.5,Kei Nishikori,74.0,8.0,2.0,89.0,31.0,84.0,49.0,29.0,35.0,14.0,13.0,,184.0,143.0,201.0,2.0,148.0,54.0,31.0,6.50,1.11,QF,6-3 6-2 6-4,Hard,Novak Djokovic,6.0,2.0,8348294.0,3512901.0,,1.11,Novak Djokovic,99.0,11.0,6.0,84.0,41.0,89.0,51.0,33.0,38.0,25.0,14.0,,185.0,152.0,197.0,1.0,198.0,27.0,22.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
4,H2H 16-6,Tomas Berdych,9.0,5.0,8348295.0,3512940.0,,5.1,Tomas Berdych,89.0,6.0,2.0,87.0,24.0,111.0,60.0,41.0,51.0,24.0,16.0,,200.0,156.0,217.0,2.0,178.0,27.0,27.0,5.10,1.17,QF,7-6(4) 6-2 6-4,Hard,Roger Federer,9.0,3.0,8348295.0,3512939.0,,1.17,Roger Federer,109.0,10.0,5.0,111.0,46.0,87.0,60.0,50.0,27.0,13.0,15.0,,187.0,158.0,206.0,1.0,218.0,26.0,48.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
5,H2H 3-3,Gael Monfils,14.0,6.0,8348296.0,3513177.0,,2.75,Gael Monfils,97.0,2.0,1.0,101.0,25.0,107.0,65.0,51.0,42.0,21.0,18.0,,189.0,157.0,217.0,1.0,194.0,17.0,36.0,2.75,1.45,QF,6-3 3-6 6-3 6-4,Hard,Milos Raonic,10.0,4.0,8348296.0,3513178.0,,1.45,Milos Raonic,111.0,8.0,3.0,107.0,35.0,101.0,62.0,52.0,39.0,24.0,19.0,,209.0,173.0,228.0,2.0,222.0,36.0,47.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
6,H2H 14-6,David Ferrer,0.0,2.0,8348297.0,3513187.0,,4.6,David Ferrer,116.0,9.0,2.0,135.0,47.0,119.0,77.0,48.0,42.0,21.0,19.0,,179.0,151.0,191.0,1.0,232.0,54.0,23.0,4.60,1.20,QF,6-3 6-7(5) 6-2 6-3,Hard,Andy Murray,11.0,8.0,8348297.0,3513188.0,,1.2,Andy Murray,138.0,13.0,6.0,119.0,50.0,135.0,83.0,63.0,52.0,25.0,20.0,,187.0,143.0,218.0,2.0,276.0,64.0,49.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
7,H2H 10-1,Gilles Simon,2.0,4.0,8348286.0,3512572.0,,15.0,Gilles Simon,174.0,18.0,4.0,177.0,63.0,192.0,126.0,87.0,66.0,24.0,25.0,,158.0,132.0,195.0,2.0,348.0,68.0,32.0,15.00,1.02,R16,6-3 6-7(1) 6-4 4-6 6-3,Hard,Novak Djokovic,9.0,1.0,8348286.0,3512571.0,,1.02,Novak Djokovic,195.0,25.0,6.0,192.0,81.0,177.0,110.0,77.0,67.0,37.0,26.0,,184.0,153.0,201.0,1.0,390.0,100.0,62.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
8,H2H 5-3,Jo-Wilfried Tsonga,13.0,8.0,8348287.0,3512541.0,,2.05,Jo-Wilfried Tsonga,76.0,2.0,1.0,83.0,25.0,90.0,54.0,34.0,36.0,17.0,14.0,,194.0,151.0,219.0,1.0,152.0,36.0,28.0,2.05,1.74,R16,6-4 6-2 6-4,Hard,Kei Nishikori,3.0,3.0,8348287.0,3512542.0,,1.74,Kei Nishikori,97.0,12.0,5.0,90.0,39.0,83.0,50.0,37.0,33.0,21.0,14.0,,180.0,141.0,198.0,2.0,194.0,25.0,31.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
9,H2H 5-0,David Goffin,5.0,2.0,8348288.0,3512550.0,,14.5,David Goffin,59.0,1.0,1.0,67.0,15.0,83.0,55.0,36.0,28.0,8.0,12.0,,173.0,145.0,198.0,2.0,118.0,23.0,17.0,14.50,1.03,R16,6-2 6-1 6-4,Hard,Roger Federer,7.0,1.0,8348288.0,3512549.0,,1.03,Roger Federer,91.0,13.0,6.0,83.0,39.0,67.0,42.0,36.0,25.0,16.0,13.0,,191.0,168.0,204.0,1.0,182.0,20.0,39.0,2016-01-18,https://matchstat.com/tennis/tournaments/m/Australian%20Open/2016,Australian Open
