,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-3,Flavia Pennetta,1.0,2.0,4806743.0,44101.0,,1.485,Flavia Pennetta,65.0,5.0,3.0,70.0,32.0,61.0,39.0,24.0,22.0,9.0,,,,,,1.0,131.0,,,1.49,2.89,F,2-6 6-3 2-0 Retired,hard,Jie Zheng,0.0,2.0,4806743.0,44102.0,,2.89,Jie Zheng,66.0,9.0,3.0,61.0,28.0,70.0,53.0,30.0,17.0,8.0,,,,,,2.0,131.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
1,H2H 4-2,Angelique Kerber,1.0,5.0,4806741.0,43837.0,,2.52,Angelique Kerber,36.0,3.0,0.0,42.0,12.0,54.0,28.0,16.0,26.0,8.0,,,,,,1.0,96.0,,,2.52,1.61,SF,6-1 6-2,hard,Flavia Pennetta,2.0,0.0,4806741.0,43838.0,,1.606,Flavia Pennetta,60.0,7.0,5.0,54.0,30.0,42.0,18.0,12.0,24.0,18.0,,,,,,2.0,96.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
2,H2H 1-7,Svetlana Kuznetsova,5.0,1.0,4806742.0,43841.0,,1.362,Svetlana Kuznetsova,96.0,17.0,5.0,102.0,49.0,90.0,57.0,30.0,33.0,17.0,,,,,,1.0,192.0,,,1.36,3.5,SF,2-6 6-3 6-3,hard,Jie Zheng,1.0,1.0,4806742.0,43842.0,,3.5,Jie Zheng,96.0,12.0,6.0,90.0,43.0,102.0,71.0,40.0,31.0,13.0,,,,,,2.0,192.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
3,H2H 6-0,Sabine Lisicki,1.0,2.0,4806737.0,43821.0,,1.526,Sabine Lisicki,46.0,5.0,3.0,55.0,24.0,50.0,32.0,17.0,18.0,5.0,,,,,,1.0,105.0,,,1.53,2.74,QF,6-4 4-3 Retired,hard,Angelique Kerber,1.0,6.0,4806737.0,43822.0,,2.74,Angelique Kerber,59.0,6.0,4.0,50.0,28.0,55.0,31.0,21.0,24.0,10.0,,,,,,2.0,105.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
4,H2H 4-2,Elena Vesnina,1.0,5.0,4806738.0,43814.0,,3.28,Elena Vesnina,41.0,2.0,1.0,41.0,14.0,63.0,44.0,23.0,19.0,4.0,,,,,,2.0,104.0,,,3.28,1.4,QF,6-2 6-1,hard,Flavia Pennetta,1.0,4.0,4806738.0,43813.0,,1.4,Flavia Pennetta,63.0,13.0,6.0,63.0,36.0,41.0,23.0,17.0,18.0,10.0,,,,,,1.0,104.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
5,H2H 7-1,Sara Errani,0.0,1.0,4806739.0,43817.0,,3.55,Sara Errani,45.0,7.0,2.0,54.0,17.0,53.0,30.0,18.0,23.0,10.0,,,,,,1.0,107.0,,,3.55,1.33,QF,6-4 6-3,hard,Svetlana Kuznetsova,8.0,0.0,4806739.0,43818.0,,1.333,Svetlana Kuznetsova,62.0,6.0,4.0,53.0,25.0,54.0,22.0,17.0,32.0,20.0,,,,,,2.0,107.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
6,H2H 3-0,Lucie Hradecka,4.0,3.0,4806740.0,43816.0,,2.06,Lucie Hradecka,36.0,0.0,0.0,46.0,10.0,49.0,22.0,17.0,27.0,9.0,,,,,,2.0,95.0,,,2.06,1.87,QF,6-2 6-3,hard,Jie Zheng,0.0,2.0,4806740.0,43815.0,,1.87,Jie Zheng,59.0,6.0,3.0,49.0,23.0,46.0,32.0,25.0,14.0,11.0,,,,,,1.0,95.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
7,H2H 1-1,Mona Barthel,5.0,7.0,4806729.0,43884.0,,4.7,Mona Barthel,113.0,14.0,7.0,100.0,47.0,133.0,64.0,38.0,69.0,28.0,,,,,,2.0,233.0,,,4.7,1.22,R16,7-6(3) 3-6 6-3,hard,Sabine Lisicki,7.0,7.0,4806729.0,43883.0,,1.222,Sabine Lisicki,120.0,23.0,7.0,133.0,67.0,100.0,54.0,29.0,46.0,24.0,,,,,,1.0,233.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
8,H2H 2-1,Julia Goerges,2.0,3.0,4806730.0,43932.0,,1.76,Julia Goerges,42.0,1.0,0.0,59.0,17.0,46.0,25.0,15.0,21.0,10.0,,,,,,2.0,105.0,,,1.76,2.16,R16,6-2 6-3,hard,Angelique Kerber,0.0,3.0,4806730.0,43931.0,,2.16,Angelique Kerber,63.0,4.0,3.0,46.0,21.0,59.0,37.0,31.0,22.0,11.0,,,,,,1.0,105.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
9,H2H 4-0,Elena Baltacha,1.0,0.0,4806731.0,43878.0,,3.95,Elena Baltacha,42.0,1.0,0.0,53.0,14.0,48.0,28.0,16.0,20.0,12.0,,,,,,2.0,101.0,,,3.95,1.29,R16,6-4 6-2,hard,Flavia Pennetta,6.0,4.0,4806731.0,43877.0,,1.286,Flavia Pennetta,59.0,3.0,3.0,48.0,20.0,53.0,26.0,21.0,27.0,18.0,,,,,,1.0,101.0,,,2012-01-02,https://matchstat.com/tennis/tournaments/w/Auckland/2012,Auckland
