,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 2-1,Vera Zvonareva,,,4272327.0,16758.0,,1.417,Vera Zvonareva,,,,,,,,,,,,,,,,2.0,,,,1.42,3.2,F,WO,hard,Eleni Daniilidou,,,4272327.0,16757.0,,3.2,Eleni Daniilidou,,,,,,,,,,,,,,,,1.0,,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
1,H2H 1-3,Flavia Pennetta,3.0,1.0,4272325.0,17024.0,,1.658,Flavia Pennetta,54.0,8.0,4.0,63.0,29.0,57.0,35.0,19.0,22.0,6.0,,,,,,2.0,120.0,,,1.66,2.42,SF,6-4 6-3,hard,Eleni Daniilidou,1.0,5.0,4272325.0,17023.0,,2.42,Eleni Daniilidou,66.0,9.0,6.0,57.0,32.0,63.0,35.0,21.0,28.0,13.0,,,,,,1.0,120.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
2,H2H 2-0,Ashley Harkleroad,0.0,0.0,4272326.0,16951.0,,4.3,Ashley Harkleroad,38.0,6.0,1.0,55.0,20.0,42.0,28.0,14.0,14.0,4.0,,,,,,1.0,97.0,,,4.3,1.28,SF,6-2 6-1,hard,Vera Zvonareva,0.0,3.0,4272326.0,16952.0,,1.278,Vera Zvonareva,59.0,7.0,5.0,42.0,24.0,55.0,32.0,24.0,23.0,11.0,,,,,,2.0,97.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
3,H2H 2-0,Casey Dellacqua,2.0,1.0,4272321.0,16946.0,,3.05,Casey Dellacqua,57.0,3.0,3.0,57.0,19.0,70.0,40.0,25.0,30.0,13.0,,,,,,2.0,127.0,,,3.05,1.44,QF,6-4 7-5,hard,Eleni Daniilidou,2.0,4.0,4272321.0,16945.0,,1.444,Eleni Daniilidou,70.0,10.0,5.0,70.0,32.0,57.0,36.0,28.0,21.0,10.0,,,,,,1.0,127.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
4,H2H 4-2,Sania Mirza,5.0,8.0,4272322.0,16950.0,,1.833,Sania Mirza,78.0,12.0,5.0,80.0,33.0,79.0,43.0,30.0,36.0,15.0,,,,,,2.0,159.0,,,1.83,2.1,QF,7-5 1-6 6-3,hard,Flavia Pennetta,4.0,3.0,4272322.0,16949.0,,2.1,Flavia Pennetta,81.0,8.0,5.0,79.0,34.0,80.0,45.0,31.0,35.0,16.0,,,,,,1.0,159.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
5,H2H 1-1,Edina Gallovits,2.0,5.0,4272323.0,16937.0,,2.25,Edina Gallovits,68.0,7.0,2.0,77.0,31.0,67.0,49.0,30.0,18.0,7.0,,,,,,1.0,144.0,,,2.25,1.74,QF,6-4 6-4,hard,Ashley Harkleroad,0.0,1.0,4272323.0,16938.0,,1.741,Ashley Harkleroad,76.0,10.0,4.0,67.0,30.0,77.0,61.0,38.0,16.0,8.0,,,,,,2.0,144.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
6,H2H 6-1,Elena Vesnina,1.0,3.0,4272324.0,16935.0,,4.05,Elena Vesnina,49.0,7.0,3.0,62.0,26.0,52.0,28.0,12.0,24.0,11.0,,,,,,1.0,114.0,,,4.05,1.3,QF,6-3 6-3,hard,Vera Zvonareva,2.0,3.0,4272324.0,16936.0,,1.299,Vera Zvonareva,65.0,9.0,6.0,52.0,29.0,62.0,31.0,21.0,31.0,15.0,,,,,,2.0,114.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
7,H2H 1-3,Alona Bondarenko,1.0,3.0,4272313.0,20129.0,,1.606,Alona Bondarenko,42.0,4.0,2.0,55.0,21.0,45.0,26.0,12.0,19.0,9.0,,,,,,1.0,100.0,,,1.61,2.55,R16,6-3 6-3,hard,Eleni Daniilidou,0.0,4.0,4272313.0,20130.0,,2.55,Eleni Daniilidou,58.0,5.0,5.0,45.0,24.0,55.0,41.0,28.0,14.0,6.0,,,,,,2.0,100.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
8,H2H 1-0,Anna Lapushchenkova,5.0,14.0,4272314.0,16715.0,,2.81,Anna Lapushchenkova,91.0,10.0,4.0,77.0,30.0,121.0,80.0,47.0,41.0,14.0,,,,,,1.0,198.0,,,2.81,1.51,R16,6-4 4-6 6-1,hard,Casey Dellacqua,3.0,6.0,4272314.0,16716.0,,1.51,Casey Dellacqua,107.0,18.0,7.0,121.0,60.0,77.0,51.0,34.0,26.0,13.0,,,,,,2.0,198.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
9,H2H 2-1,Jelena Dokic,1.0,1.0,4272315.0,16720.0,,3.4,Jelena Dokic,4.0,0.0,0.0,13.0,1.0,11.0,6.0,2.0,5.0,1.0,,,,,,2.0,24.0,,,3.4,1.39,R16,5-0 Retired,hard,Flavia Pennetta,3.0,0.0,4272315.0,16719.0,,1.385,Flavia Pennetta,20.0,3.0,2.0,11.0,8.0,13.0,9.0,8.0,4.0,4.0,,,,,,1.0,24.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
10,H2H 1-0,Alla Kudryavtseva,0.0,2.0,4272316.0,16717.0,,5.0,Alla Kudryavtseva,47.0,7.0,3.0,57.0,23.0,54.0,33.0,20.0,21.0,4.0,,,,,,1.0,111.0,,,5.0,1.23,R16,6-3 6-4,hard,Sania Mirza,2.0,3.0,4272316.0,16718.0,,1.227,Sania Mirza,64.0,6.0,5.0,54.0,30.0,57.0,32.0,19.0,25.0,15.0,,,,,,2.0,111.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
11,H2H 3-1,Olga Govortsova,0.0,6.0,4272317.0,20133.0,,1.84,Olga Govortsova,29.0,3.0,2.0,43.0,12.0,40.0,22.0,13.0,18.0,4.0,,,,,,1.0,83.0,,,1.84,2.09,R16,6-3 6-2,hard,Edina Gallovits,1.0,0.0,4272317.0,20134.0,,2.09,Edina Gallovits,54.0,7.0,5.0,40.0,23.0,43.0,34.0,26.0,9.0,5.0,,,,,,2.0,83.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
12,H2H 1-2,Meilen Tu,,,4272318.0,16735.0,,1.952,Meilen Tu,,,,,,,,,,,,,,,,1.0,,,,1.95,1.95,R16,7-6(9) 2-6 6-1,hard,Ashley Harkleroad,,,4272318.0,16736.0,,1.952,Ashley Harkleroad,,,,,,,,,,,,,,,,2.0,,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
13,H2H 2-1,Nuria Llagostera Vives,1.0,7.0,4272319.0,16729.0,,2.94,Nuria Llagostera Vives,43.0,1.0,1.0,46.0,13.0,60.0,33.0,19.0,27.0,11.0,,,,,,1.0,106.0,,,2.94,1.46,R16,6-3 6-2,hard,Elena Vesnina,3.0,0.0,4272319.0,16730.0,,1.455,Elena Vesnina,63.0,7.0,4.0,60.0,30.0,46.0,22.0,15.0,24.0,18.0,,,,,,2.0,106.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
14,H2H 2-0,Raluca Olaru,0.0,5.0,4272320.0,16733.0,,5.5,Raluca Olaru,52.0,4.0,2.0,54.0,19.0,70.0,44.0,25.0,26.0,8.0,,,,,,1.0,124.0,,,5.5,1.2,R16,6-3 6-2,hard,Vera Zvonareva,2.0,2.0,4272320.0,16734.0,,1.2,Vera Zvonareva,72.0,15.0,5.0,70.0,37.0,54.0,26.0,22.0,28.0,13.0,,,,,,2.0,124.0,,,2008-01-07,https://matchstat.com/tennis/tournaments/w/Hobart/2008,Hobart
