,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-0,Flavia Pennetta,0.0,4.0,4188671.0,28597.0,,1.571,Flavia Pennetta,48.0,3.0,2.0,51.0,18.0,62.0,31.0,16.0,31.0,14.0,,,,,,1.0,113.0,,,1.57,2.61,F,6-3 6-2,hard,Yanina Wickmayer,1.0,2.0,4188671.0,28598.0,,2.61,Yanina Wickmayer,65.0,16.0,5.0,62.0,32.0,51.0,35.0,22.0,16.0,11.0,,,,,,2.0,113.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
1,H2H 2-6,Francesca Schiavone,2.0,4.0,4188669.0,28586.0,,2.61,Francesca Schiavone,35.0,1.0,0.0,42.0,13.0,49.0,29.0,14.0,20.0,8.0,,,,,,2.0,91.0,,,2.61,1.57,SF,6-3 6-0,hard,Flavia Pennetta,1.0,1.0,4188669.0,28585.0,,1.571,Flavia Pennetta,56.0,13.0,5.0,49.0,27.0,42.0,26.0,19.0,16.0,10.0,,,,,,1.0,91.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
2,H2H 4-2,Shahar Peer,1.0,6.0,4188670.0,28584.0,,2.38,Shahar Peer,63.0,3.0,2.0,60.0,21.0,72.0,47.0,32.0,25.0,10.0,,,,,,2.0,132.0,,,2.38,1.67,SF,6-4 7-5,hard,Yanina Wickmayer,3.0,1.0,4188670.0,28583.0,,1.667,Yanina Wickmayer,69.0,7.0,4.0,72.0,30.0,60.0,43.0,29.0,17.0,10.0,,,,,,1.0,132.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
3,H2H 6-1,Dominika Cibulkova,0.0,5.0,4188665.0,28576.0,,3.01,Dominika Cibulkova,37.0,0.0,0.0,39.0,10.0,57.0,31.0,19.0,26.0,8.0,,,,,,2.0,96.0,,,3.01,1.46,QF,6-1 6-2,hard,Flavia Pennetta,5.0,2.0,4188665.0,28575.0,,1.455,Flavia Pennetta,59.0,8.0,5.0,57.0,30.0,39.0,23.0,20.0,16.0,9.0,,,,,,1.0,96.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
4,H2H 11-1,Alize Cornet,2.0,3.0,4188666.0,28578.0,,2.65,Alize Cornet,50.0,5.0,2.0,57.0,22.0,60.0,34.0,18.0,26.0,10.0,,,,,,2.0,117.0,,,2.65,1.56,QF,6-2 6-3,hard,Francesca Schiavone,0.0,4.0,4188666.0,28577.0,,1.556,Francesca Schiavone,67.0,11.0,5.0,60.0,32.0,57.0,27.0,20.0,30.0,15.0,,,,,,1.0,117.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
5,H2H 2-0,Kimiko Date-Krumm,0.0,3.0,4188667.0,28433.0,,4.35,Kimiko Date-Krumm,34.0,2.0,1.0,48.0,15.0,42.0,32.0,17.0,10.0,2.0,,,,,,1.0,90.0,,,4.35,1.27,QF,6-2 6-2,hard,Yanina Wickmayer,4.0,1.0,4188667.0,28434.0,,1.267,Yanina Wickmayer,56.0,7.0,5.0,42.0,23.0,48.0,30.0,22.0,18.0,11.0,,,,,,2.0,90.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
6,H2H 1-3,Maria Kirilenko,0.0,5.0,4188668.0,28432.0,,2.52,Maria Kirilenko,61.0,6.0,1.0,74.0,25.0,69.0,43.0,26.0,26.0,10.0,,,,,,2.0,143.0,,,2.52,1.61,QF,6-0 3-6 6-1,hard,Shahar Peer,1.0,2.0,4188668.0,28431.0,,1.606,Shahar Peer,82.0,9.0,5.0,69.0,33.0,74.0,45.0,35.0,29.0,14.0,,,,,,1.0,143.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
7,H2H 5-2,Carla Suarez Navarro,2.0,7.0,4188657.0,28416.0,,4.68,Carla Suarez Navarro,52.0,2.0,2.0,47.0,20.0,71.0,48.0,26.0,23.0,6.0,,,,,,2.0,118.0,,,4.68,1.24,R16,6-2 6-2,hard,Flavia Pennetta,2.0,1.0,4188657.0,28415.0,,1.241,Flavia Pennetta,66.0,16.0,6.0,71.0,39.0,47.0,20.0,12.0,27.0,15.0,,,,,,1.0,118.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
8,H2H 1-0,Aravane Rezai,6.0,2.0,4188658.0,28424.0,,2.35,Aravane Rezai,58.0,14.0,3.0,74.0,32.0,54.0,27.0,19.0,27.0,7.0,,,,,,2.0,128.0,,,2.35,1.69,R16,6-3 6-4,hard,Dominika Cibulkova,0.0,6.0,4188658.0,28423.0,,1.685,Dominika Cibulkova,70.0,8.0,5.0,54.0,28.0,74.0,45.0,26.0,29.0,16.0,,,,,,1.0,128.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
9,H2H 4-0,Sania Mirza,1.0,3.0,4188659.0,28420.0,,3.28,Sania Mirza,42.0,11.0,2.0,68.0,28.0,39.0,20.0,9.0,19.0,5.0,,,,,,2.0,107.0,,,3.28,1.4,R16,6-0 6-3,hard,Francesca Schiavone,2.0,3.0,4188659.0,28419.0,,1.4,Francesca Schiavone,65.0,9.0,6.0,39.0,25.0,68.0,35.0,24.0,33.0,16.0,,,,,,1.0,107.0,,,2010-01-04,https://matchstat.com/tennis/tournaments/w/Auckland/2010,Auckland
